,rate_loc,rate_mob,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
0,0.037054841801374416,0.14632039357843868,0.30757135234637367,0.4120235876921082,0.08993378755068822,3115583.0,585.6426744650732,0.7323024596689115,15-06-2020
1,0.03782903657142023,0.1331900318122458,0.29764544340005233,0.43771014878387055,0.08642485598408911,3145492.0,589.6849151174368,0.708137347163461,16-06-2020
2,0.03907319992780692,0.09955972835421541,0.28123577490275603,0.5105315711602085,0.07653434603272648,3243835.0,580.6931234729602,0.6316509113081908,17-06-2020
3,0.03409927324275493,0.09314679338684055,0.29803392431208153,0.4999840592363592,0.06820072082865158,3156213.0,590.5426265007925,0.563198306182424,18-06-2020
4,0.032067380067637666,0.08274826447738635,0.2972534212676461,0.49819092267844817,0.06436765225514798,3365183.0,581.5911602021815,0.5163751968522191,19-06-2020
5,0.03696684129652563,0.03708726498443879,0.27050169817430647,0.6173056157105519,0.059884181118253416,5327222.0,540.6351380549377,0.4363113482488194,20-06-2020
6,0.03827722579192595,0.04062880194758468,0.2663884988797186,0.5834057110888414,0.06560996072610793,5799766.0,591.1424519280541,0.4587873633168614,21-06-2020
7,0.04860009016854748,0.08465314263843512,0.23570441102456424,0.6176759084239666,0.0786821851163877,3063560.0,712.0315717528837,0.6878597058977729,22-06-2020
8,0.0441132197604385,0.12173900271834083,0.22561429451404502,0.5011330861448379,0.08802695527409032,3109797.0,747.6713987720299,0.7644781130419935,23-06-2020
9,0.04192629070952543,0.09453377837315183,0.22694477987178652,0.5412759143050515,0.07745826038344036,3240363.0,685.5481374522511,0.661320736912556,24-06-2020
10,0.03930162034928803,0.10141129996627544,0.22731620135792346,0.514429870363001,0.0763984026074445,3153634.0,653.0695791374471,0.6588693445276896,25-06-2020
