,rate_loc,rate_mob,dispersion,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
106,0.12891127702890331,0.2187192591587313,11.413619258197798,0.16624562710917073,0.5924744295373838,0.21758116570458558,3495027.0,2745.9511582972445,1.8033170007080854,29-09-2020
107,0.14277314889182174,0.21213742625203996,12.616527495768882,0.17234036110883316,0.6250071724362845,0.22843441673683604,3481197.0,2756.833203577742,1.897323084510402,30-09-2020
108,0.13509092741431084,0.2383321290881944,13.535799217178912,0.17643747801460935,0.5892901905593545,0.22924346880113933,3405735.0,2775.6632684318233,1.9094174656462608,01-10-2020
109,0.1310660160764785,0.23643329853681544,13.399613659983707,0.18100005282351125,0.5698871608596068,0.22998590787478182,3606919.0,2806.588825765072,1.8641802894164134,02-10-2020
110,0.1409721609809409,0.19747127014152993,9.704622972916656,0.18241252483891893,0.5733301586781514,0.24588303763046593,4580132.0,2935.981221619924,1.824724612642461,03-10-2020
111,0.13251317247357675,0.22067615771597737,10.250276037400297,0.18440764471452784,0.5240636986756146,0.2528569958355384,4701428.0,2959.3043948526574,1.820355239794803,04-10-2020
112,0.14085147808121826,0.2717880806498716,16.794949511877068,0.19510578047942223,0.5741927294535524,0.245303485843967,3313201.0,2870.3747403086613,2.0412050333642546,05-10-2020
113,0.14966089620528367,0.27086406549763,18.61374289413027,0.1993916002324582,0.5898804827605091,0.2537139311762004,3311805.0,2870.0253143947657,2.108044837127324,06-10-2020
114,0.1364923589352015,0.27316988753261384,18.547420005369858,0.20769185636318377,0.5532276353877045,0.2467200663964428,3478719.0,2868.3241798639947,1.9937180812035267,07-10-2020
115,0.13400266359723417,0.2907482798446198,15.648445575286516,0.22257404824588617,0.5423371724755204,0.24708367856397062,3353003.0,2921.8113024225886,2.0118617440131508,08-10-2020
116,0.13102559815289896,0.2593992286417971,14.71270841642204,0.2334834565691689,0.5487331069507787,0.23877837238760216,3581139.0,2925.2151431068096,1.8835423109659841,09-10-2020
117,0.14605354935488174,0.15652910623949157,17.674320918790748,0.24228515416263657,0.6347288352680858,0.2301038510298562,4629196.0,2876.450763613788,1.7076566861191196,10-10-2020
118,0.13871650382519568,0.1472056965977624,26.485193563245495,0.2528091658734231,0.6355253195575795,0.21827061732451994,4659072.0,2779.710536817187,1.6120880504391384,11-10-2020
